animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
346685,OAAAG1130219010,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,志學村中山路四段56號,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2024-03-30,2999-12-31,2025/03/21,2024/02/19,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1715587112105.png,,2025/03/21,花蓮縣鳳林鎮林榮里永豐路255號,038-421452
398679,S140321-03,16,74,臺南市動物之家善化站,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,文新里,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-28,2999-12-31,,2025/03/21,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1742529029995.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
398677,S140321-02,16,74,臺南市動物之家善化站,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-28,2999-12-31,,2025/03/21,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1742529014729.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
398678,HAAAG1140320836,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,CHILD,T,F,龍泉巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/21,2025/03/20,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1742528597275.png,,2025/03/21,南投縣南投市嶺興路36-1號,049-2225440
366907,AAAHG1130719001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,F,F,永福街,,OPEN,,,,2999-12-31,2025/03/21,2024/07/19,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1721368515266.png,,2025/03/21,新北市五股區外寮路9-9號,02-82925265
398617,1140446,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黃色,CHILD,N,F,順和路,,OPEN,,,2025-03-20,2999-12-31,2025/03/21,2025/03/20,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1742523849290.png,,2025/03/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
398616,1140445,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,N,F,順和路,,OPEN,,,2025-03-20,2999-12-31,2025/03/21,2025/03/20,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1742523828486.png,,2025/03/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
398607,1140442,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,大德新路,,OPEN,,,2025-03-20,2999-12-31,2025/03/21,2025/03/20,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1742523718570.png,,2025/03/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
318906,DAAAG1120731004,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,不願回籠時會咬人.左眼球摘除,,2023-07-31,2999-12-31,2025/03/21,2023/07/31,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1717344413489.png,,2025/03/21,新竹縣竹北市縣政五街192號,03-5519548
392006,DAAAG1140125001,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,左前肢截肢,,2025-01-25,2999-12-31,2025/03/21,2025/01/25,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1740149215945.png,,2025/03/21,新竹縣竹北市縣政五街192號,03-5519548
313000,S120615-03,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,,,OPEN,急難救助動物治療中，暫不開放認養。本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/06/15,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1686875471567.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
398604,1140441,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,白色,ADULT,T,F,更新路,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/20,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1742460032734.png,,2025/03/20,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
398358,W140319-22,16,73,臺南市動物之家灣裡站,狗,混種犬          ,M,SMALL,黃色,CHILD,T,F,謝厝寮里45-16號,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/19,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1742377063904.png,,2025/03/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
331288,VAAAG112102506,2,49,臺北市動物之家,貓,混種貓                 ,M,MEDIUM,虎斑白色,ADULT,T,F,芝山里仰德大道三段５巷,,OPEN,,,2023-11-06,2999-12-31,2025/03/20,2023/10/25,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1698228043188.png,,2025/03/20,臺北市內湖區安美街191號,02-87913254
301418,S120328-06,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,,,OPEN, 本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/28,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1680049234337.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
299813,S120318-01,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/18,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1679272440312.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
299777,S120317-10,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,文科里,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/17,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1679047826899.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
299313,S120316-05,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/16,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678945438827.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
299303,S120316-04,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/16,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678945423423.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
299298,S120316-02,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,白色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/16,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678945391756.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
299297,S120316-01,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,白色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/16,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678945377802.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
298753,S120313-04,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678686942898.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
298549,S120310-05,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/10,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678431269049.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
297974,S120307-15,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,麻善大橋,,OPEN,拾獲人代養中暫不開放認養，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/03/07,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1678234952410.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
293593,S120203-11,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/02/03,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1675417991879.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
293592,S120203-10,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-20,2999-12-31,2025/03/20,2023/02/03,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1675417981886.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
286451,S111206-06,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,善化區,,OPEN,本站動物採現場互動面談評估能否認養，不接受電話或系統上預約,,2025-03-20,2999-12-31,2025/03/20,2022/12/06,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1717383109995.png,,2025/03/20,臺南市善化區昌隆里東勢寮1~19號,06-5832399
398538,LAABG114031203,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,MEDIUM,花色,CHILD,N,F,鹽埕大路西二巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/12,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742454212253.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398537,LAABG114031101,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,N,F,中正路二段,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/11,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742454108919.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398534,LAABG114030609,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,N,F,中民路,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/06,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453855766.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398533,LAABG114030601,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,N,F,和尚巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/06,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453786655.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398532,LAABG114030507,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,花色,ADULT,N,F,安東街,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/05,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453716023.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
396693,W140306-11,16,73,臺南市動物之家灣裡站,狗,混種犬          ,F,SMALL,花色,CHILD,T,F,武東里歸仁二路與歸仁大道交叉口,,OPEN,,,2025-03-13,2999-12-31,2025/03/20,2025/03/06,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1741313844160.png,,2025/03/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
398531,LAABG114030506,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,花色,ADULT,N,F,安東街,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/05,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453376938.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398530,LAABG114030505,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,鹽埕大路西二巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/05,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453294166.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398529,LAABG114030401,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,長興路,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/04,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453215925.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398528,LAABG114030315,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,玄中路,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/03,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742453146373.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398527,LAABG114030302,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,文和巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/03,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742452939729.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398526,LAABG114030301,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,玄中路,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/03,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742452847823.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398525,LAABG114022801,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,南勢巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742452781702.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398523,LAABG114022703,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,尖山巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742452718229.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
398522,LAABG114022702,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,尖山巷,,OPEN,,,2025-03-20,2999-12-31,2025/03/20,2025/03/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1742452546415.png,,2025/03/20,高雄市燕巢區師大路98號,07-6051002
219988,PAAAG1100826038,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,井垵里38號前,,OPEN,,,2021-09-04,2999-12-31,2025/03/20,2021/08/26,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1724312980948.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
372043,PAAAG1130829020,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,北極殿前面,,OPEN,,,2024-09-11,2999-12-31,2025/03/20,2024/08/29,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1725001372007.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
194916,PAAAG1100208016,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,山水里109_1號旁巷子,,OPEN,,,2021-02-22,2999-12-31,2025/03/20,2021/02/08,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1727265135427.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
335080,PAAAG1121117040,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,MEDIUM,黃白色,CHILD,T,F,,,OPEN,,,2023-12-01,2999-12-31,2025/03/20,2023/11/17,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1700458563146.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
367926,W130730-06,16,73,臺南市動物之家灣裡站,狗,貴賓犬        ,M,MEDIUM,棕色,ADULT,T,F,郡安路六段,,OPEN,失智、目長照安置中,,2024-10-21,2999-12-31,2025/03/20,2024/07/30,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1729488479793.png,,2025/03/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
329808,PAAAG1121017014,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,開心農場,,OPEN,,,2023-12-21,2999-12-31,2025/03/20,2023/10/17,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1697526165486.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
373475,PAAAG1130909014,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,黃色,CHILD,T,F,許進洽羊舍路上,,OPEN,,,2024-09-25,2999-12-31,2025/03/20,2024/09/09,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1725952409446.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
248201,PAAAG1110325046,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,烏崁里第二海淡廠,,OPEN,,,2022-04-01,2999-12-31,2025/03/20,2022/03/25,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1724313638886.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
346971,PAAAG1130220007,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,BIG,虎斑色,ADULT,T,F,陰陽廟旁,,OPEN,,,2024-03-06,2999-12-31,2025/03/20,2024/02/20,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1708487762235.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
306818,PAAAG1120505006,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,澎南國中,,OPEN,,,2023-05-17,2999-12-31,2025/03/20,2023/05/05,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1727245446939.png,,2025/03/20,澎湖縣馬公市烏崁里260、261號,06-9213559
398511,1140319C06,22,82,金門縣動物收容中心,貓,混種貓                 ,F,SMALL,,CHILD,F,F,埔後,,OPEN,,,2025-03-27,2999-12-31,2025/03/20,2025/03/19,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1742450685626.png,,2025/03/20,金門縣金湖鎮裕民農莊20號,082-336625
